feature_1,feature_2,label
1.2942917818141306,-0.5337241847084068,0
-0.912972722116816,1.6576214165181802,1
0.11734171814533911,-0.0615760580448792,1
2.137121099154796,-0.21580519768657913,0
1.5935619763453126,-0.4409025945644771,0
-1.5504514615824387,0.6399266215315886,1
0.27258374963094123,-2.254895966698802,0
-0.44861136007267977,-2.00267908186771,0
-0.6805258438372258,0.5650359191110801,1
0.9625266437997575,-1.1372452079079007,0
1.9995727562323582,0.06976904764576641,0
1.419400022234339,-1.0437922569600913,0
2.1250006168052824,-0.4420868248476283,0
0.7214647934671113,-1.1163728249150342,0
1.5958775865508148,-1.0048644251926444,0
0.4487877763566621,-0.9337435097983982,0
0.5717235691341322,-1.8262272268286943,0
0.3112219901921034,-1.7674626341622481,0
-0.8051724932747555,-2.60479865521397,1
-1.9505301023210293,1.5114180996259066,1
-0.7462991859818595,1.2875276879068323,1
-0.06814344491755553,-2.3054271879547095,0
0.9257588126096669,-1.4619867312475097,0
-0.9876782221472629,1.726589749734719,1
0.36814044590447437,0.7122497169071077,1
0.23679985555637817,1.0590441777324286,1
1.1958041991807604,-1.2123502702863305,0
2.175834009315037,-0.029320568084396204,0
-0.0017487763806181,-1.6177417536834255,0
-0.5636312015844738,-0.3034060097025426,1
-0.32450772703581543,0.7831319487224058,0
-1.9388327865919939,1.6438701067526693,1
1.670661514172441,-0.744356211362474,0
-0.7384641460782564,1.3586689611228273,1
-1.921596913389205,0.5439350582039185,1
1.2936080427776016,-0.5218822154131395,0
-1.324810413285315,1.4890314112886966,1
1.1788500278543772,-1.0935069096755725,0
-0.07594359503329473,-2.796710850422487,0
1.2075565464009106,-0.5991163421217505,0
0.7687910277793344,-1.2268449556548424,0
0.3261477076528907,-2.141308329990645,0
0.2878244885037613,1.3142551107925606,1
-1.2025323047425096,1.2237663513132107,1
-0.5568811493887658,0.6791313573751347,1
-0.9282003568408249,0.32589223160839986,1
-0.8611958141190103,-0.5399857024637866,1
1.3388855973822196,-0.5225634050970958,0
0.3004453196699901,0.9144462523127203,1
